,arr_delay
76938,34.0
76939,3.0
76940,-12.0
76941,59.0
76942,-5.0
76943,12.0
76944,6.0
76945,-1.0
76946,8.0
76947,-6.0
76948,25.0
76949,-8.0
76950,24.0
76951,65.0
76952,35.0
76953,33.0
76954,-8.0
76955,-21.0
76956,-21.0
76957,-4.0
76958,23.0
76959,21.0
76960,-12.0
76961,8.0
76962,32.0
76963,183.0
76964,-23.0
76965,16.0
76966,-4.0
76967,63.0
76968,-8.0
76969,-18.0
76970,45.0
76971,-28.0
76972,71.0
76973,12.0
76974,-7.0
76975,-24.0
76976,-26.0
76977,7.0
76978,44.0
76979,-22.0
76980,25.0
76981,32.0
76982,27.0
76983,-5.0
76984,85.0
76985,57.0
76986,43.0
76987,-21.0
76988,16.0
76989,3.0
76990,41.0
76991,5.0
76992,20.0
76993,-11.0
76994,19.0
76995,58.0
76996,104.0
76997,-2.0
76998,27.0
76999,-11.0
77000,4.0
77001,79.0
77002,-1.0
77003,-2.0
77004,104.0
77005,-30.0
77006,-7.0
77007,169.0
77008,30.0
77009,3.0
77010,18.0
77011,5.0
77012,-20.0
77013,8.0
77014,-2.0
77015,18.0
77016,-2.0
77017,20.0
77018,137.0
77019,4.0
77020,23.0
77021,73.0
77022,0.0
77023,31.0
77024,-2.0
77025,33.0
77026,-23.0
77027,138.0
77028,6.0
77029,-8.0
77030,11.0
77031,121.0
77032,36.0
77033,-11.0
77034,-30.0
77035,-4.0
77036,28.0
77037,6.0
77038,17.0
77039,-1.0
77040,60.0
77041,-17.0
77042,-12.0
77043,-16.0
77044,38.0
77045,28.0
77046,140.0
77047,190.0
77048,0.0
77049,-3.0
77050,61.0
77051,92.0
77052,20.0
77053,20.0
77054,0.0
77055,-20.0
77056,18.0
77057,68.0
77058,43.0
77059,24.0
77060,-8.0
77061,-16.0
77062,-5.0
77063,21.0
77064,35.0
77065,-1.0
77066,-7.0
77067,13.0
77068,21.0
77069,-1.0
77070,-23.0
77071,-7.0
77072,-22.0
77073,9.0
77074,53.0
77075,46.0
77076,-14.0
77077,14.0
77078,10.0
77079,-10.0
77080,-18.0
77081,-5.0
77082,86.0
77083,95.0
77084,-12.0
77085,1.0
77086,13.0
77087,7.0
77088,-25.0
77089,12.0
77090,-10.0
77091,-6.0
77092,3.0
77093,-12.0
77094,13.0
77095,15.0
77096,25.0
77097,-16.0
77098,14.0
77099,-5.0
77100,23.0
77101,7.0
77102,-1.0
77103,-15.0
77104,-14.0
77105,1.0
77106,-10.0
77107,29.0
77108,14.0
77109,21.0
77110,8.0
77111,-22.0
77112,-16.0
77113,-19.0
77114,69.0
77115,52.0
77116,4.0
77117,9.0
77118,4.0
77119,14.0
77120,-22.0
77121,-2.0
77122,-11.0
77123,-7.0
77124,1.0
77125,14.0
77126,14.0
77127,-15.0
77128,15.0
77129,49.0
77130,39.0
77131,2.0
77132,16.0
77133,-3.0
77134,-2.0
77135,-15.0
77136,-8.0
77137,14.0
77138,-10.0
77139,21.0
77140,-5.0
77141,5.0
77142,7.0
77143,-9.0
77144,33.0
77145,-3.0
77146,7.0
77147,27.0
77148,3.0
77149,13.0
77150,15.0
77151,42.0
77152,44.0
77153,40.0
77154,26.0
77155,24.0
77156,-24.0
77157,-13.0
77158,-1.0
77159,-9.0
77160,27.0
77161,10.0
77162,-2.0
77163,0.0
77164,-29.0
77165,2.0
77166,21.0
77167,9.0
77168,-8.0
77169,55.0
77170,-16.0
77171,-12.0
77172,-32.0
77173,-7.0
77174,-1.0
77175,-2.0
77176,-17.0
77177,-27.0
77178,37.0
77179,55.0
77180,67.0
77181,80.0
77182,-1.0
77183,70.0
77184,-15.0
77185,-21.0
77186,-4.0
77187,-7.0
77188,-38.0
77189,48.0
77190,-12.0
77191,42.0
77192,59.0
77193,167.0
77194,7.0
77195,-21.0
77196,-9.0
77197,25.0
77198,-7.0
77199,-9.0
77200,40.0
77201,26.0
77202,-5.0
77203,-16.0
77204,-1.0
77205,-5.0
77206,3.0
77207,-19.0
77208,-29.0
77209,-5.0
77210,-5.0
77211,-5.0
77212,-10.0
77213,-18.0
77214,1.0
77215,1.0
77216,-12.0
77217,-8.0
77218,5.0
77219,-17.0
77220,-9.0
77221,-10.0
77222,1.0
77223,25.0
77224,-11.0
77225,-3.0
77228,-2.0
77229,80.0
77230,40.0
77231,-3.0
77232,37.0
77233,19.0
77234,7.0
77235,-1.0
77236,-8.0
77237,-9.0
77238,-17.0
77239,-9.0
77240,-17.0
77241,8.0
77242,-16.0
77243,-17.0
77244,-30.0
77245,17.0
77246,-21.0
77247,10.0
77248,-10.0
77249,1.0
77250,-20.0
77251,-20.0
77252,108.0
77253,-2.0
77254,-8.0
77255,-11.0
77256,-3.0
77257,-15.0
77258,-28.0
77259,-3.0
77260,-13.0
77261,-9.0
77262,-12.0
77263,-19.0
77264,-26.0
77265,6.0
77266,11.0
77267,-14.0
77268,0.0
77269,-18.0
77270,-36.0
77271,-25.0
77272,-7.0
77273,-17.0
77274,-5.0
77275,-19.0
77276,-10.0
77277,-13.0
77278,-5.0
77279,7.0
77280,0.0
77281,-1.0
77282,-25.0
77283,18.0
77284,24.0
77285,-1.0
77286,15.0
77287,19.0
77288,17.0
77289,-20.0
77290,-13.0
77291,-19.0
77292,-11.0
77293,-12.0
77294,-9.0
77295,11.0
77296,-14.0
77297,-4.0
77298,-3.0
77299,-22.0
77300,-4.0
77301,-19.0
77302,-24.0
77303,-16.0
77304,-18.0
77305,-14.0
77306,-9.0
77307,4.0
77308,-22.0
77309,-2.0
77310,-8.0
77311,-7.0
77312,4.0
77313,0.0
77314,-15.0
77315,-11.0
77316,-21.0
77317,-14.0
77318,15.0
77319,-20.0
77320,7.0
77321,-13.0
77322,-1.0
77323,-9.0
77324,1.0
77325,-23.0
77326,-15.0
77327,30.0
77328,-23.0
77329,-13.0
77330,18.0
77331,21.0
77332,-28.0
77333,23.0
77334,109.0
77335,-9.0
77336,-11.0
77337,-7.0
77338,-13.0
77339,-14.0
77340,61.0
77341,-1.0
77342,-9.0
77343,-9.0
77344,-5.0
77345,-6.0
77346,-11.0
77347,-34.0
77348,5.0
77349,26.0
77350,10.0
77351,27.0
77352,1.0
77353,16.0
77354,-18.0
77355,-10.0
77356,-13.0
77357,-2.0
77358,-7.0
77359,-9.0
77360,-15.0
77361,-6.0
77362,-20.0
77363,-6.0
77364,-14.0
77365,-18.0
77366,-15.0
77367,-14.0
77368,5.0
77369,3.0
77370,-18.0
77371,-26.0
77372,-16.0
77373,-8.0
77374,-22.0
77375,-17.0
77376,-6.0
77377,-7.0
77378,-22.0
77379,-10.0
77380,-9.0
77381,-24.0
77382,38.0
77383,19.0
77384,-22.0
77385,-16.0
77386,-9.0
77387,17.0
77388,-11.0
77389,-21.0
77390,-22.0
77391,-15.0
77392,1.0
77393,-27.0
77394,2.0
77395,-1.0
77396,-13.0
77397,-22.0
77398,5.0
77399,-11.0
77400,-11.0
77401,-14.0
77402,-6.0
77403,-2.0
77404,-23.0
77405,1.0
77406,-45.0
77407,8.0
77408,-8.0
77409,44.0
77410,49.0
77411,-16.0
77412,-19.0
77413,1.0
77414,-15.0
77415,-35.0
77416,8.0
77417,42.0
77418,-18.0
77419,64.0
77420,-8.0
77421,64.0
77422,-10.0
77423,-40.0
77424,-7.0
77425,69.0
77426,42.0
77427,3.0
77428,-9.0
77429,-21.0
77430,-17.0
77431,-45.0
77432,-21.0
77433,2.0
77434,11.0
77435,77.0
77436,-7.0
77437,-5.0
77438,-2.0
77439,-11.0
77440,-21.0
77441,-10.0
77442,-9.0
77443,-28.0
77444,-18.0
77445,3.0
77446,-22.0
77447,-16.0
77448,-16.0
77449,-6.0
77450,79.0
77451,-1.0
77452,0.0
77453,66.0
77454,-1.0
77455,-13.0
77456,-29.0
77457,-10.0
77458,-15.0
77459,11.0
77460,5.0
77461,35.0
77462,-14.0
77463,11.0
77464,8.0
77465,30.0
77466,-6.0
77467,9.0
77468,-17.0
77469,7.0
77470,-21.0
77471,-6.0
77472,-5.0
77473,-11.0
77474,7.0
77475,-27.0
77476,31.0
77477,-26.0
77478,-25.0
77479,-7.0
77480,-4.0
77481,-22.0
77482,15.0
77483,12.0
77484,3.0
77485,9.0
77486,-15.0
77487,-15.0
77488,33.0
77489,-14.0
77490,-17.0
77491,-13.0
77492,-24.0
77493,-5.0
77494,-15.0
77495,5.0
77496,15.0
77497,22.0
77498,-14.0
77499,31.0
77500,37.0
77501,-14.0
77502,12.0
77503,-2.0
77504,7.0
77505,-10.0
77506,-32.0
77507,-23.0
77508,45.0
77509,8.0
77510,16.0
77511,-9.0
77512,-6.0
77513,28.0
77514,-1.0
77515,444.0
77516,-26.0
77517,-34.0
77518,-35.0
77519,1.0
77520,3.0
77521,-15.0
77522,-10.0
77523,0.0
77524,12.0
77525,54.0
77526,-24.0
77527,-2.0
77528,-20.0
77529,47.0
77530,-12.0
77531,-5.0
77532,35.0
77533,-27.0
77534,14.0
77535,29.0
77536,33.0
77537,-22.0
77538,93.0
77539,7.0
77540,4.0
77541,25.0
77542,4.0
77543,19.0
77544,-23.0
77545,30.0
77546,-8.0
77547,-10.0
77548,-3.0
77549,-11.0
77550,-5.0
77551,6.0
77552,-14.0
77553,15.0
77554,16.0
77555,16.0
77556,1.0
77557,12.0
77558,94.0
77559,-7.0
77560,-17.0
77561,-2.0
77562,-13.0
77563,4.0
77564,32.0
77565,-19.0
77566,-18.0
77567,-16.0
77568,-14.0
77569,-23.0
77570,-9.0
77571,-8.0
77572,8.0
77573,-29.0
77574,-22.0
77575,11.0
77576,-17.0
77577,-31.0
77578,-6.0
77579,-14.0
77580,28.0
77581,-12.0
77582,58.0
77583,3.0
77584,6.0
77585,-3.0
77586,-17.0
77587,-11.0
77588,58.0
77589,-16.0
77590,-5.0
77591,-25.0
77592,11.0
77593,-8.0
77594,9.0
77595,19.0
77596,-6.0
77597,-9.0
77598,-14.0
77599,-31.0
77600,7.0
77601,-5.0
77602,62.0
77603,8.0
77604,-4.0
77605,45.0
77606,-9.0
77607,2.0
77608,46.0
77609,5.0
77610,-26.0
77611,-25.0
77612,-12.0
77613,-16.0
77614,8.0
77615,-16.0
77616,39.0
77617,10.0
77618,-7.0
77619,-19.0
77620,-29.0
77621,-9.0
77622,-17.0
77623,-11.0
77624,-19.0
77625,-10.0
77626,-14.0
77627,-4.0
77628,-24.0
77629,-17.0
77630,-19.0
77631,2.0
77632,-21.0
77633,-12.0
77634,-25.0
77635,-12.0
77636,1.0
77637,-11.0
77638,-14.0
77639,-30.0
77640,-10.0
77641,-24.0
77642,-6.0
77643,50.0
77644,8.0
77645,-12.0
77646,10.0
77647,-6.0
77648,-6.0
77649,-3.0
77650,-12.0
77651,10.0
77652,-1.0
77653,-23.0
77654,0.0
77655,-31.0
77656,-14.0
77657,-13.0
77658,-9.0
77659,-1.0
77660,-2.0
77661,-19.0
77662,-8.0
77663,-25.0
77664,-3.0
77665,-20.0
77666,-4.0
77667,-15.0
77668,-21.0
77669,-8.0
77670,-12.0
77671,-2.0
77672,-7.0
77673,-1.0
77674,-9.0
77675,-18.0
77676,-21.0
77677,-12.0
77678,19.0
77679,-7.0
77680,-7.0
77681,-18.0
77682,-11.0
77683,35.0
77684,-19.0
77685,-6.0
77686,-15.0
77687,-34.0
77688,-21.0
77689,16.0
77690,-5.0
77691,9.0
77692,-20.0
77693,158.0
77694,-27.0
77695,-4.0
77696,-9.0
77697,46.0
77698,-2.0
77699,-10.0
77700,-2.0
77701,2.0
77702,-4.0
77703,-2.0
77704,-25.0
77705,3.0
77706,-17.0
77707,-12.0
77708,-38.0
77709,-24.0
77710,-18.0
77711,18.0
77712,-17.0
77713,15.0
77714,0.0
77715,5.0
77716,-2.0
77717,-24.0
77718,3.0
77719,-7.0
77720,-6.0
77721,-19.0
77722,-1.0
77723,15.0
77724,1.0
77725,4.0
77726,17.0
77727,-11.0
77728,1.0
77729,-15.0
77730,4.0
77731,-11.0
77732,-7.0
77733,-33.0
77734,-6.0
77735,-12.0
77736,-20.0
77737,-1.0
77738,-11.0
77739,-25.0
77740,-25.0
77741,-4.0
77742,118.0
77743,-4.0
77744,-21.0
77745,9.0
77746,-4.0
77747,-26.0
77748,-1.0
77749,-7.0
77750,1.0
77751,-11.0
77752,-4.0
77753,-8.0
77754,-21.0
77755,-10.0
77756,8.0
77757,-10.0
77758,-9.0
77759,7.0
77760,0.0
77761,-4.0
77762,-8.0
77763,8.0
77764,-19.0
77765,-1.0
77766,-22.0
77767,-13.0
77768,-13.0
77769,-4.0
77770,-26.0
77771,-1.0
77772,2.0
77773,-9.0
77774,-9.0
77775,-6.0
77776,-2.0
77777,-10.0
77778,-25.0
77779,4.0
77780,-17.0
77781,-11.0
77782,-8.0
77783,-20.0
77784,-2.0
77785,0.0
77786,-18.0
77787,-20.0
77788,-16.0
77789,-8.0
77790,-20.0
77791,-16.0
77792,-2.0
77793,-18.0
77794,-8.0
77795,-18.0
77796,-12.0
77797,-17.0
77798,-26.0
77799,-15.0
77800,-23.0
77801,-12.0
77802,-47.0
77803,-9.0
77804,-18.0
77805,-26.0
77806,-33.0
77807,-15.0
77808,-22.0
77809,-17.0
77810,-12.0
77811,-27.0
77812,-10.0
77813,26.0
77814,-34.0
77815,-23.0
77816,-23.0
77817,-22.0
77818,-35.0
77819,16.0
77820,-41.0
77821,34.0
77822,-22.0
77823,-38.0
77824,-26.0
77825,-27.0
77826,-17.0
77827,-23.0
77828,-24.0
77829,-5.0
77830,-19.0
77831,1.0
77832,7.0
77833,-14.0
77834,-21.0
77835,-34.0
77836,-32.0
77837,13.0
77838,-3.0
77839,-15.0
77840,-28.0
77841,-17.0
77842,-16.0
77843,56.0
77844,13.0
77845,4.0
77846,-28.0
77847,-17.0
77848,4.0
77849,-34.0
77850,-14.0
77851,-15.0
77852,-27.0
77853,-28.0
77854,3.0
77855,-16.0
77856,-29.0
77857,-20.0
77858,-4.0
77859,-18.0
77860,10.0
77861,13.0
77862,-24.0
77863,24.0
77864,67.0
77865,-11.0
77866,23.0
77867,9.0
77868,27.0
77869,-14.0
77870,-13.0
77871,2.0
77872,-24.0
77873,1.0
77874,-29.0
77875,-8.0
77876,-13.0
77877,-2.0
77878,3.0
77879,11.0
77880,-22.0
77881,0.0
77882,-8.0
77883,-14.0
77884,10.0
77885,-19.0
77886,4.0
77887,-9.0
77888,-15.0
77889,-1.0
77890,-21.0
77891,5.0
77892,-4.0
77893,-13.0
77894,-4.0
77895,33.0
77896,-20.0
77897,-24.0
77898,1.0
77899,-11.0
77900,-8.0
77901,-10.0
77902,13.0
77903,-29.0
77904,-27.0
77905,-7.0
77906,-16.0
77907,-16.0
77908,10.0
77909,-7.0
77910,-18.0
77911,-8.0
77912,-3.0
77913,-21.0
77914,-11.0
77915,-9.0
77916,-23.0
77917,-21.0
77918,7.0
77919,-6.0
77920,-14.0
77921,-22.0
77922,-17.0
77923,-16.0
77924,2.0
77925,-32.0
77926,-9.0
77927,-11.0
77928,-16.0
77929,-6.0
77930,-31.0
77931,5.0
77932,-12.0
77933,-18.0
77934,57.0
77935,16.0
77936,-19.0
77937,10.0
77938,-15.0
77939,55.0
77940,12.0
77941,-6.0
77942,-32.0
77943,9.0
77944,-17.0
77945,-28.0
77946,-26.0
77947,-4.0
77948,-12.0
77949,6.0
77950,-17.0
77951,-16.0
77952,-13.0
77953,54.0
77954,-8.0
77955,-18.0
77956,-1.0
77957,5.0
77958,11.0
77959,-14.0
77960,12.0
77961,-3.0
77962,32.0
77963,1.0
77964,-20.0
77965,-19.0
77966,11.0
77967,3.0
77968,-21.0
77969,-5.0
77970,-11.0
77971,-17.0
77972,16.0
77973,-10.0
77974,-9.0
77975,-20.0
77976,-19.0
77977,4.0
77978,-17.0
77979,-1.0
77980,-44.0
77981,-1.0
77982,-15.0
77983,-4.0
77984,-10.0
77985,-12.0
77986,-20.0
77987,-17.0
77988,2.0
77989,-9.0
77990,121.0
77991,5.0
77992,-21.0
77993,-12.0
77994,-1.0
77995,-32.0
77996,-14.0
77997,-24.0
77998,-12.0
77999,-4.0
78000,-16.0
78001,-26.0
78002,4.0
78003,1.0
78004,-20.0
78005,-9.0
78006,0.0
78007,13.0
78008,3.0
78009,-23.0
78010,-2.0
78011,-14.0
78012,-40.0
78013,-26.0
78014,-1.0
78015,6.0
78016,-22.0
78017,7.0
78018,-24.0
78019,-19.0
78020,24.0
78021,-8.0
78022,-10.0
78023,-3.0
78024,23.0
78025,-8.0
78026,3.0
78027,28.0
78028,-10.0
78029,-21.0
78030,-41.0
78031,-25.0
78032,-10.0
78033,-4.0
78034,-20.0
78035,-20.0
78036,17.0
78037,-5.0
78038,-11.0
78039,21.0
78040,-28.0
78041,-13.0
78042,-21.0
78043,10.0
78044,21.0
78045,11.0
78046,-24.0
78047,-14.0
78048,-13.0
78049,22.0
78050,-1.0
78051,-4.0
78052,-19.0
78053,-12.0
78054,-10.0
78055,-17.0
78056,-3.0
78057,-14.0
78058,-9.0
78059,-5.0
78060,-32.0
78061,-6.0
78062,58.0
78063,45.0
78064,-18.0
78065,24.0
78066,42.0
78067,21.0
78068,-11.0
78069,-19.0
78070,24.0
78071,11.0
78072,-14.0
78073,114.0
78074,36.0
78075,-6.0
78076,1.0
78077,-11.0
78078,17.0
78079,3.0
78080,-3.0
78081,10.0
78082,-11.0
78083,-1.0
78084,-3.0
78085,-16.0
78086,52.0
78087,-16.0
78088,-10.0
78089,34.0
78090,27.0
78091,24.0
78092,5.0
78093,14.0
78094,22.0
78095,-10.0
78096,7.0
78097,47.0
78098,-4.0
78099,30.0
78100,15.0
78101,-7.0
78102,-14.0
78103,-8.0
78104,-14.0
78105,-6.0
78106,-12.0
78107,3.0
78108,9.0
78109,36.0
78110,16.0
78111,1.0
78112,3.0
78113,6.0
78114,-6.0
78115,-13.0
78116,66.0
78117,-14.0
78118,-21.0
78119,-30.0
78120,38.0
78121,-10.0
78122,-10.0
78123,-19.0
78124,-16.0
78125,-28.0
78126,15.0
78127,0.0
78128,118.0
78129,3.0
78130,19.0
78131,-16.0
78132,-21.0
78133,-23.0
78134,-5.0
78135,2.0
78136,54.0
78137,-2.0
78138,-25.0
78139,4.0
78140,-10.0
78141,-26.0
78142,-7.0
78143,29.0
78144,-12.0
78145,-1.0
78146,28.0
78147,13.0
78148,73.0
78149,65.0
78150,-9.0
78151,-6.0
78152,-6.0
78153,6.0
78154,117.0
78155,30.0
78156,1.0
78157,1.0
78158,-8.0
78159,-6.0
78160,15.0
78161,-16.0
78162,-29.0
78163,24.0
78164,-23.0
78165,-16.0
78166,-1.0
78167,-2.0
78168,-5.0
78169,-4.0
78170,-20.0
78171,-3.0
78172,-10.0
78173,-26.0
78174,0.0
78175,0.0
78176,-6.0
78177,5.0
78178,-6.0
78179,52.0
78180,-9.0
78181,58.0
78182,9.0
78183,-17.0
78184,21.0
78185,-14.0
78186,-24.0
78187,-8.0
78188,24.0
78189,-3.0
78190,-20.0
78191,-19.0
78192,-21.0
78193,20.0
78194,-16.0
78195,0.0
78196,2.0
78197,-6.0
78198,-19.0
78199,13.0
78200,-9.0
78201,-31.0
78202,7.0
78203,-22.0
78204,144.0
78205,-1.0
78206,-12.0
78207,6.0
78208,-19.0
78209,-5.0
78210,15.0
78211,9.0
78212,-23.0
78213,18.0
78214,65.0
78215,50.0
78216,56.0
78217,-21.0
78218,-9.0
78219,-4.0
78220,24.0
78221,3.0
78222,-15.0
78223,15.0
78224,0.0
78225,56.0
78226,-5.0
78227,8.0
78228,-16.0
78229,-4.0
78230,31.0
78231,139.0
78232,-11.0
78233,-7.0
78234,7.0
78235,-6.0
78236,1.0
78237,-6.0
78238,-3.0
78239,5.0
78240,-18.0
78241,-12.0
78242,-10.0
78243,20.0
78244,-27.0
78245,-19.0
78246,3.0
78247,-9.0
78248,10.0
78249,-7.0
78250,-16.0
78251,-27.0
78252,-9.0
78253,-15.0
78254,-11.0
78255,-28.0
78256,-17.0
78257,8.0
78258,0.0
78259,-2.0
78260,-18.0
78261,-11.0
78262,5.0
78263,-10.0
78264,2.0
78265,22.0
78266,-11.0
78267,16.0
78268,-1.0
78269,-7.0
78270,-4.0
78271,-22.0
78272,-25.0
78273,11.0
78274,31.0
78275,-19.0
78276,20.0
78277,6.0
78278,117.0
78279,12.0
78280,15.0
78281,-1.0
78282,25.0
78283,-22.0
78284,-9.0
78285,3.0
78286,-11.0
78287,-29.0
78288,-11.0
78289,1.0
78290,2.0
78291,-21.0
78292,-15.0
78293,-7.0
78294,16.0
78295,-7.0
78296,-15.0
78297,-5.0
78298,-24.0
78299,-13.0
78300,55.0
78301,12.0
78302,-5.0
78303,5.0
78304,39.0
78305,-1.0
78306,-22.0
78307,17.0
78308,-1.0
78309,7.0
78310,84.0
78311,-7.0
78313,0.0
78314,-6.0
78315,731.0
78316,-6.0
78317,-7.0
78318,12.0
78319,-11.0
78320,-17.0
78321,18.0
78322,7.0
78323,7.0
78324,-8.0
78325,72.0
78326,-20.0
78327,104.0
78328,-7.0
78329,-14.0
78330,-5.0
78331,48.0
78332,-10.0
78333,-23.0
78334,-23.0
78335,11.0
78336,-15.0
78337,27.0
78338,-4.0
78339,3.0
78340,127.0
78341,-27.0
78342,8.0
78343,-14.0
78344,-18.0
78345,18.0
78346,1.0
78347,-22.0
78348,31.0
78349,22.0
78350,-20.0
78351,55.0
78352,-30.0
78353,-6.0
78354,23.0
78355,-20.0
78356,17.0
78357,-3.0
78358,54.0
78359,-5.0
78360,36.0
78361,1.0
78362,-8.0
78363,-18.0
78364,28.0
78365,-12.0
78366,-4.0
78367,-30.0
78368,-20.0
78369,12.0
78370,-13.0
78371,-10.0
78372,-4.0
78373,6.0
78374,-8.0
78375,18.0
78376,-10.0
78377,-22.0
78378,5.0
78379,21.0
78380,16.0
78381,6.0
78382,3.0
78383,3.0
78384,-28.0
78385,-8.0
78386,25.0
78387,-10.0
78388,3.0
78389,-3.0
78390,16.0
78391,25.0
78392,43.0
78393,-3.0
78394,0.0
78395,-9.0
78396,0.0
78397,25.0
78398,61.0
78399,-20.0
78400,13.0
78401,3.0
78402,56.0
78403,-9.0
78404,6.0
78405,-2.0
78406,34.0
78407,-22.0
78408,-4.0
78409,-6.0
78410,103.0
78411,-10.0
78412,71.0
78413,35.0
78414,26.0
78415,29.0
78416,5.0
78417,12.0
78418,29.0
78419,-17.0
78420,1.0
78421,143.0
78422,50.0
78423,-29.0
78424,7.0
78425,7.0
78426,-23.0
78427,0.0
78428,-3.0
78429,36.0
78430,-2.0
78431,-18.0
78432,-4.0
78433,-17.0
78434,13.0
78435,26.0
78436,-14.0
78437,0.0
78438,-12.0
78439,-11.0
78440,-9.0
78441,8.0
78442,-16.0
78443,-5.0
78444,2.0
78445,76.0
78446,-24.0
78447,-20.0
78448,-14.0
78449,-9.0
78450,9.0
78451,14.0
78452,-6.0
78453,-10.0
78454,12.0
78455,107.0
78456,3.0
78457,36.0
78458,52.0
78459,19.0
78460,12.0
78461,7.0
78462,-8.0
78463,-12.0
78464,-3.0
78465,16.0
78466,-8.0
78467,34.0
78468,-17.0
78469,4.0
78470,40.0
78471,47.0
78472,-10.0
78473,-22.0
78474,-13.0
78475,-1.0
78476,2.0
78477,-11.0
78478,-2.0
78479,22.0
78480,61.0
78481,-16.0
78482,-5.0
78483,3.0
78484,-8.0
78485,3.0
78486,0.0
78487,-4.0
78488,-3.0
78489,9.0
78490,-25.0
78491,-15.0
78492,24.0
78493,-16.0
78494,-14.0
78495,16.0
78496,2.0
78497,-2.0
78498,-27.0
78499,-20.0
78500,-2.0
78501,8.0
78502,-35.0
78503,15.0
78504,44.0
78505,-22.0
78506,-2.0
78507,-14.0
78508,4.0
78509,-5.0
78510,2.0
78511,39.0
78512,21.0
78513,-1.0
78514,12.0
78515,-28.0
78516,-7.0
78517,-5.0
78518,-45.0
78519,-32.0
78520,-21.0
78521,-1.0
78522,24.0
78523,-5.0
78524,-26.0
78525,20.0
78526,-14.0
78527,-27.0
78528,-21.0
78529,-35.0
78530,6.0
78531,-17.0
78532,-4.0
78533,-8.0
78534,3.0
78535,-11.0
78536,-2.0
78537,-11.0
78538,5.0
78539,-34.0
78540,-6.0
78541,-32.0
78542,-23.0
78543,-7.0
78544,104.0
78545,-15.0
78546,4.0
78547,-20.0
78548,-4.0
78549,34.0
78550,11.0
78551,-13.0
78552,-23.0
78553,-11.0
78554,13.0
78555,-10.0
78556,0.0
78557,19.0
78558,-1.0
78559,-12.0
78560,1.0
78561,-9.0
78562,-4.0
78563,-11.0
78564,-2.0
78565,-11.0
78566,41.0
78567,0.0
78568,-12.0
78569,62.0
78570,-6.0
78571,-1.0
78572,-24.0
78573,-18.0
78574,-10.0
78575,12.0
78576,-2.0
78577,-13.0
78578,29.0
78579,10.0
78580,0.0
78581,167.0
78582,-24.0
78583,6.0
78584,34.0
78585,9.0
78586,-6.0
78587,-11.0
78588,43.0
78589,40.0
78590,-18.0
78591,-5.0
78592,-12.0
78593,-16.0
78594,16.0
78595,7.0
78596,47.0
78597,-15.0
78598,-11.0
78599,34.0
78600,-17.0
78601,10.0
78602,-19.0
78603,-8.0
78604,0.0
78605,-4.0
78606,7.0
78607,-7.0
78608,5.0
78609,-27.0
78610,8.0
78611,12.0
78612,-18.0
78613,9.0
78614,-1.0
78615,32.0
78616,-4.0
78617,5.0
78618,0.0
78619,-13.0
78620,83.0
78621,24.0
78622,77.0
78623,111.0
78624,-20.0
78625,44.0
78626,13.0
78627,-10.0
78628,-9.0
78629,27.0
78630,-38.0
78631,-9.0
78632,26.0
78633,-9.0
78634,10.0
78635,1.0
78636,-15.0
78637,-5.0
78638,-15.0
78639,-16.0
78640,21.0
78641,-3.0
78642,-19.0
78643,49.0
78644,-15.0
78645,24.0
78646,-26.0
78647,2.0
78648,2.0
78649,-6.0
78650,32.0
78651,-26.0
78652,-6.0
78653,0.0
78654,27.0
78655,3.0
78656,-11.0
78657,-25.0
78658,-7.0
78659,-22.0
78660,136.0
78661,0.0
78662,18.0
78663,9.0
78664,11.0
78665,27.0
78666,-6.0
78667,-8.0
78668,-8.0
78669,4.0
78670,30.0
78671,-14.0
78672,-7.0
78673,21.0
78674,-12.0
78675,32.0
78676,23.0
78677,-8.0
78678,7.0
78679,-8.0
78680,48.0
78681,-24.0
78682,35.0
78683,-12.0
78684,-10.0
78685,3.0
78686,-10.0
78687,-12.0
78688,10.0
78689,-14.0
78690,10.0
78691,35.0
78692,-13.0
78693,-18.0
78694,2.0
78695,-9.0
78696,-12.0
78697,-5.0
78698,-21.0
78699,5.0
78700,-7.0
78701,4.0
78702,4.0
78703,27.0
78704,-1.0
78705,-15.0
78706,7.0
78707,-19.0
78708,-19.0
78709,-25.0
78710,-23.0
78711,43.0
78712,27.0
78713,-24.0
78714,-18.0
78715,93.0
78716,15.0
78717,-9.0
78718,-4.0
78719,-9.0
78720,-10.0
78721,-17.0
78722,-19.0
78723,-23.0
78724,20.0
78725,6.0
78726,33.0
78727,-12.0
78728,-19.0
78729,-8.0
78730,-3.0
78731,6.0
78732,3.0
78733,-11.0
78734,-6.0
78735,1.0
78736,-22.0
78737,-15.0
78738,265.0
78739,-6.0
78740,-17.0
78741,143.0
78742,-8.0
78743,-28.0
78744,-14.0
78745,-8.0
78746,-1.0
78747,-10.0
78748,-33.0
78749,-27.0
78750,6.0
78751,-14.0
78752,-11.0
78753,-9.0
78754,-18.0
78755,5.0
78756,-24.0
78757,16.0
78758,20.0
78759,-17.0
78760,-2.0
78761,71.0
78762,28.0
78763,-8.0
78764,3.0
78765,-4.0
78766,-29.0
78767,2.0
78768,11.0
78769,-8.0
78770,-18.0
78771,1.0
78772,-11.0
78773,-11.0
78774,-17.0
78775,-7.0
78776,-31.0
78777,67.0
78778,-16.0
78779,-14.0
78780,2.0
