,arr_delay
85913,-18.0
85914,-5.0
85915,-14.0
85916,2.0
85917,-17.0
85918,-5.0
85919,-15.0
85920,-3.0
85921,-3.0
85922,-8.0
85923,5.0
85924,183.0
85925,-23.0
85926,-14.0
85927,22.0
85928,17.0
85929,-13.0
85930,-9.0
85931,8.0
85932,412.0
85933,-17.0
85934,4.0
85935,10.0
85936,-12.0
85937,-5.0
85938,-29.0
85939,-10.0
85940,-8.0
85941,-13.0
85942,-20.0
85943,8.0
85944,-1.0
85945,7.0
85946,4.0
85947,-14.0
85948,-16.0
85949,9.0
85950,9.0
85951,3.0
85952,2.0
85953,9.0
85954,144.0
85955,-5.0
85956,9.0
85957,93.0
85958,0.0
85959,46.0
85960,-7.0
85961,-2.0
85962,3.0
85963,3.0
85964,-24.0
85965,-17.0
85966,11.0
85967,-8.0
85968,-10.0
85969,-8.0
85970,5.0
85971,5.0
85972,6.0
85973,-12.0
85974,-12.0
85975,-20.0
85976,54.0
85977,-4.0
85978,-14.0
85979,-22.0
85980,0.0
85981,-10.0
85982,-20.0
85983,-9.0
85984,-5.0
85985,2.0
85986,-6.0
85987,0.0
85988,-15.0
85989,13.0
85990,-8.0
85991,-15.0
85992,-4.0
85993,-4.0
85994,-8.0
85995,18.0
85996,-22.0
85997,31.0
85998,67.0
85999,2.0
86000,5.0
86001,15.0
86002,-10.0
86003,-18.0
86004,59.0
86005,-12.0
86006,129.0
86007,-12.0
86008,-9.0
86009,1003.0
86010,-2.0
86011,-20.0
86012,-18.0
86013,-22.0
86014,12.0
86015,47.0
86016,-21.0
86017,35.0
86018,-9.0
86019,-11.0
86020,3.0
86021,-6.0
86022,138.0
86023,5.0
86024,-13.0
86025,-5.0
86026,-2.0
86027,10.0
86028,-10.0
86029,-1.0
86030,-5.0
86031,-5.0
86032,-29.0
86033,-7.0
86034,1.0
86035,-10.0
86036,-8.0
86037,10.0
86038,-6.0
86039,-8.0
86040,-9.0
86041,10.0
86042,-22.0
86043,-22.0
86044,-23.0
86045,27.0
86046,-25.0
86047,-23.0
86048,2.0
86049,-12.0
86050,-3.0
86051,-22.0
86052,-11.0
86053,15.0
86054,16.0
86055,-17.0
86056,13.0
86057,33.0
86058,-10.0
86059,-3.0
86060,-15.0
86061,0.0
86062,2.0
86063,-9.0
86064,-19.0
86065,-8.0
86066,-1.0
86067,-33.0
86068,-18.0
86069,-8.0
86070,5.0
86071,-6.0
86072,7.0
86073,28.0
86074,14.0
86075,-4.0
86076,-7.0
86077,35.0
86078,11.0
86079,-31.0
86080,-9.0
86081,19.0
86082,-14.0
86083,52.0
86084,-1.0
86085,63.0
86086,-2.0
86087,12.0
86088,-4.0
86089,1.0
86090,15.0
86091,-17.0
86092,45.0
86093,59.0
86094,73.0
86095,-1.0
86096,16.0
86097,-9.0
86098,-21.0
86099,-8.0
86100,16.0
86101,-1.0
86102,7.0
86103,13.0
86104,30.0
86105,-2.0
86106,1.0
86107,-14.0
86108,7.0
86109,-16.0
86110,1.0
86111,-7.0
86112,-13.0
86113,-7.0
86114,-2.0
86115,1.0
86116,-15.0
86117,-13.0
86118,-54.0
86119,-17.0
86120,-23.0
86121,8.0
86122,-1.0
86123,-2.0
86124,-4.0
86125,-24.0
86126,-20.0
86127,-12.0
86128,1.0
86129,-12.0
86130,-8.0
86131,-8.0
86132,-12.0
86133,9.0
86134,-9.0
86135,-8.0
86136,4.0
86137,13.0
86138,52.0
86139,0.0
86140,-19.0
86141,-12.0
86142,-17.0
86143,27.0
86144,3.0
86145,-10.0
86146,-15.0
86147,-6.0
86148,-8.0
86149,-7.0
86150,-4.0
86151,-3.0
86152,-6.0
86153,-7.0
86154,-24.0
86155,0.0
86156,-8.0
86157,17.0
86158,2.0
86159,-9.0
86160,-1.0
86161,-6.0
86162,-11.0
86163,-5.0
86164,39.0
86165,-16.0
86166,183.0
86167,161.0
86168,-13.0
86169,-10.0
86170,-13.0
86171,-2.0
86172,-9.0
86173,8.0
86174,-8.0
86175,20.0
86176,-12.0
86177,-10.0
86178,15.0
86179,25.0
86180,4.0
86181,23.0
86182,1.0
86183,13.0
86184,-7.0
86185,-3.0
86186,3.0
86187,-18.0
86188,50.0
86189,20.0
86190,22.0
86191,-17.0
86192,-1.0
86193,-28.0
86194,1.0
86195,33.0
86196,-8.0
86197,-14.0
86198,-14.0
86199,-1.0
86200,-23.0
86201,-14.0
86202,12.0
86203,-15.0
86204,-7.0
86205,0.0
86206,-19.0
86207,-6.0
86208,-21.0
86209,-2.0
86210,0.0
86211,0.0
86212,-24.0
86213,13.0
86214,-29.0
86215,17.0
86216,17.0
86217,-12.0
86218,-31.0
86219,-40.0
86220,11.0
86221,-13.0
86222,1.0
86223,59.0
86224,18.0
86225,1.0
86226,16.0
86227,-8.0
86228,5.0
86229,24.0
86230,-6.0
86231,-8.0
86232,-23.0
86233,2.0
86234,-1.0
86235,3.0
86236,-13.0
86237,-11.0
86238,-16.0
86239,3.0
86240,37.0
86241,2.0
86242,1.0
86243,33.0
86244,-24.0
86245,12.0
86246,-8.0
86247,-17.0
86248,15.0
86249,9.0
86250,-26.0
86251,18.0
86252,-34.0
86253,-8.0
86254,-17.0
86255,-8.0
86256,2.0
86257,-25.0
86258,-19.0
86259,26.0
86260,2.0
86261,21.0
86262,31.0
86263,-7.0
86264,-7.0
86265,-3.0
86266,-11.0
86267,49.0
86268,-18.0
86269,-2.0
86270,22.0
86271,-15.0
86272,12.0
86273,13.0
86274,-16.0
86275,22.0
86276,-15.0
86277,-7.0
86278,49.0
86279,21.0
86280,54.0
86281,70.0
86282,5.0
86283,-18.0
86284,-1.0
86285,-19.0
86286,-11.0
86287,-1.0
86288,-5.0
86289,21.0
86290,-11.0
86291,-3.0
86292,-9.0
86293,0.0
86294,20.0
86295,23.0
86296,-7.0
86297,-12.0
86298,5.0
86299,17.0
86300,2.0
86301,-8.0
86302,-28.0
86303,3.0
86304,-6.0
86305,-7.0
86306,5.0
86307,27.0
86308,-14.0
86309,-7.0
86310,-6.0
86311,-20.0
86312,-8.0
86313,9.0
86314,-7.0
86315,-8.0
86316,3.0
86317,4.0
86318,-6.0
86319,6.0
86320,21.0
86321,-8.0
86322,-4.0
86323,27.0
86324,12.0
86325,-4.0
86326,5.0
86327,22.0
86328,-17.0
86329,-21.0
86330,-24.0
86331,-15.0
86332,-17.0
86333,-7.0
86334,-19.0
86335,-7.0
86336,3.0
86337,-7.0
86338,-1.0
86339,0.0
86340,26.0
86341,-10.0
86342,-17.0
86343,-3.0
86344,-1.0
86345,-2.0
86346,13.0
86347,-46.0
86348,-16.0
86349,-22.0
86350,-14.0
86351,-25.0
86352,-10.0
86353,-34.0
86354,-6.0
86355,-41.0
86356,16.0
86357,-17.0
86358,-18.0
86359,-6.0
86360,-15.0
86361,-26.0
86362,-22.0
86363,-17.0
86364,-4.0
86365,-16.0
86366,49.0
86367,-17.0
86368,-6.0
86369,-13.0
86370,-10.0
86371,-28.0
86372,22.0
86373,-25.0
86374,-1.0
86375,-16.0
86376,-5.0
86377,31.0
86378,-18.0
86379,-1.0
86380,-6.0
86381,-15.0
86382,80.0
86383,43.0
86384,-29.0
86385,-13.0
86386,1.0
86387,13.0
86388,4.0
86389,-11.0
86390,-4.0
86391,2.0
86392,-13.0
86393,14.0
86394,-14.0
86395,-20.0
86396,11.0
86397,-9.0
86398,-7.0
86399,-22.0
86400,11.0
86401,33.0
86402,130.0
86403,102.0
86404,-4.0
86405,-6.0
86406,55.0
86407,-10.0
86408,5.0
86409,-11.0
86410,-20.0
86411,-10.0
86412,-33.0
86413,-2.0
86414,-20.0
86415,16.0
86416,6.0
86417,13.0
86418,-1.0
86419,-2.0
86420,-14.0
86421,8.0
86422,-17.0
86423,-12.0
86424,-33.0
86425,-6.0
86426,2.0
86427,-34.0
86428,27.0
86429,23.0
86430,6.0
86431,119.0
86432,123.0
86433,-6.0
86434,-4.0
86435,14.0
86436,-18.0
86437,-20.0
86438,3.0
86439,-20.0
86440,-15.0
86441,-20.0
86442,28.0
86443,14.0
86444,3.0
86445,-19.0
86446,0.0
86447,7.0
86448,-5.0
86449,-15.0
86450,-36.0
86451,-8.0
86452,31.0
86453,10.0
86454,-14.0
86455,1.0
86456,-21.0
86457,32.0
86458,14.0
86459,10.0
86460,-8.0
86461,-2.0
86462,-12.0
86463,-11.0
86464,-3.0
86465,0.0
86466,5.0
86467,-22.0
86468,-3.0
86469,3.0
86470,34.0
86471,-1.0
86472,8.0
86473,0.0
86474,-9.0
86475,56.0
86476,-4.0
86477,31.0
86478,19.0
86479,-14.0
86480,-1.0
86481,-25.0
86482,-5.0
86483,-7.0
86484,-20.0
86485,13.0
86486,8.0
86487,-2.0
86488,-9.0
86489,-24.0
86490,-15.0
86491,-11.0
86492,-4.0
86493,-14.0
86494,1.0
86495,1.0
86496,26.0
86497,66.0
86498,8.0
86499,-8.0
86500,4.0
86501,12.0
86502,0.0
86503,18.0
86504,9.0
86505,125.0
86506,152.0
86507,22.0
86508,36.0
86509,-17.0
86510,54.0
86511,19.0
86512,-13.0
86513,-21.0
86514,-12.0
86515,0.0
86516,12.0
86517,20.0
86518,-13.0
86519,-12.0
86520,-10.0
86521,7.0
86522,22.0
86523,-13.0
86524,-12.0
86525,-19.0
86526,14.0
86527,21.0
86528,-20.0
86529,3.0
86530,-23.0
86531,10.0
86532,-21.0
86533,11.0
86534,-18.0
86535,-17.0
86536,77.0
86537,-3.0
86538,173.0
86539,15.0
86540,10.0
86541,-6.0
86542,-12.0
86543,-24.0
86544,28.0
86545,58.0
86546,56.0
86547,51.0
86548,-16.0
86549,-9.0
86550,-15.0
86551,8.0
86552,-9.0
86553,3.0
86554,49.0
86555,-6.0
86556,5.0
86557,40.0
86558,73.0
86559,4.0
86560,-25.0
86561,30.0
86562,-1.0
86563,-4.0
86564,-12.0
86565,-25.0
86566,-23.0
86567,-25.0
86568,-8.0
86569,35.0
86570,-8.0
86571,-10.0
86572,-6.0
86573,-11.0
86574,-13.0
86575,18.0
86576,11.0
86577,-1.0
86578,12.0
86579,4.0
86580,43.0
86581,0.0
86582,-13.0
86583,-24.0
86584,-4.0
86585,-30.0
86586,9.0
86587,-1.0
86588,-10.0
86589,-9.0
86590,-3.0
86591,-18.0
86592,-1.0
86593,-2.0
86594,-39.0
86595,-15.0
86596,-11.0
86597,5.0
86598,-39.0
86599,8.0
86600,11.0
86601,163.0
86602,-21.0
86603,-18.0
86604,6.0
86605,-28.0
86606,-23.0
86607,130.0
86608,-18.0
86609,-17.0
86610,-24.0
86611,-6.0
86612,37.0
86613,24.0
86614,22.0
86615,-27.0
86616,-12.0
86617,-11.0
86618,-18.0
86619,-20.0
86620,-12.0
86621,0.0
86622,-13.0
86623,10.0
86624,-8.0
86625,4.0
86626,-17.0
86627,4.0
86628,-28.0
86629,-3.0
86630,-11.0
86631,-11.0
86632,-18.0
86633,59.0
86634,15.0
86635,0.0
86636,-18.0
86637,28.0
86638,-9.0
86639,-7.0
86640,-2.0
86641,-11.0
86642,0.0
86643,-5.0
86644,-12.0
86645,11.0
86646,23.0
86647,-23.0
86648,4.0
86649,112.0
86650,7.0
86651,27.0
86652,-27.0
86653,-12.0
86654,-14.0
86655,-11.0
86656,0.0
86657,-16.0
86658,-8.0
86659,-12.0
86660,-28.0
86661,-19.0
86662,5.0
86663,18.0
86664,4.0
86665,-20.0
86666,-8.0
86667,-31.0
86668,-20.0
86669,93.0
86670,1.0
86671,14.0
86672,112.0
86673,-14.0
86674,-6.0
86675,10.0
86676,-5.0
86677,-10.0
86678,-15.0
86679,-11.0
86680,-14.0
86681,20.0
86682,-7.0
86683,1.0
86684,-1.0
86685,-22.0
86686,228.0
86687,7.0
86688,16.0
86689,-5.0
86690,6.0
86691,-7.0
86692,-15.0
86693,-5.0
86694,13.0
86695,5.0
86696,16.0
86697,-13.0
86698,-33.0
86699,-39.0
86700,-22.0
86701,-26.0
86702,-8.0
86703,6.0
86704,-9.0
86705,-2.0
86706,-23.0
86707,-17.0
86708,-13.0
86709,27.0
86710,-21.0
86711,40.0
86712,-11.0
86713,-30.0
86714,1.0
86715,-21.0
86716,-10.0
86717,-13.0
86718,-3.0
86719,-27.0
86720,-12.0
86721,-19.0
86722,-22.0
86723,-3.0
86724,-10.0
86725,-22.0
86726,-11.0
86727,-30.0
86728,-18.0
86729,-3.0
86730,-7.0
86731,7.0
86732,-17.0
86733,-11.0
86734,-8.0
86735,29.0
86736,5.0
86737,-9.0
86738,23.0
86739,6.0
86740,-5.0
86741,13.0
86742,-12.0
86743,-12.0
86744,-16.0
86745,-10.0
86746,-16.0
86747,-16.0
86748,-1.0
86749,-11.0
86750,-18.0
86751,1.0
86752,-8.0
86753,-16.0
86754,105.0
86755,70.0
86756,-43.0
86757,-11.0
86758,-17.0
86759,-1.0
86760,-11.0
86761,-17.0
86762,11.0
86763,-19.0
86764,-45.0
86765,4.0
86766,-31.0
86767,-50.0
86768,-25.0
86769,-15.0
86770,2.0
86771,-7.0
86772,-14.0
86773,-15.0
86774,-21.0
86775,-26.0
86776,-1.0
86777,-23.0
86778,-8.0
86779,-37.0
86780,-9.0
86781,30.0
86782,33.0
86783,-7.0
86784,-9.0
86785,-18.0
86786,-18.0
86787,3.0
86788,-16.0
86789,-15.0
86790,-28.0
86791,6.0
86792,10.0
86793,6.0
86794,-31.0
86795,-32.0
86796,-5.0
86797,12.0
86798,-16.0
86799,-14.0
86800,-17.0
86801,-7.0
86802,-8.0
86803,27.0
86804,-19.0
86805,-21.0
86806,-14.0
86807,-13.0
86808,-5.0
86809,-49.0
86810,70.0
86811,-9.0
86812,9.0
86813,-6.0
86814,-14.0
86815,4.0
86816,-44.0
86817,28.0
86818,-45.0
86819,-6.0
86820,-22.0
86821,-16.0
86822,-19.0
86823,-11.0
86824,-15.0
86825,-18.0
86826,-5.0
86827,2.0
86828,-6.0
86829,-12.0
86830,-1.0
86831,-11.0
86832,-3.0
86833,-23.0
86834,-27.0
86835,-26.0
86836,-3.0
86837,-24.0
86838,-36.0
86839,-11.0
86840,-16.0
86841,-23.0
86842,-18.0
86843,-17.0
86844,-8.0
86845,-30.0
86846,-6.0
86847,-22.0
86848,-27.0
86849,-23.0
86850,-11.0
86851,-6.0
86852,11.0
86853,12.0
86854,-9.0
86855,-20.0
86856,13.0
86857,1.0
86858,-12.0
86859,-29.0
86860,-14.0
86861,-10.0
86862,-23.0
86863,-7.0
86864,-11.0
86865,2.0
86866,-10.0
86867,23.0
86868,-1.0
86869,-7.0
86870,-16.0
86871,0.0
86872,6.0
86873,-10.0
86874,31.0
86875,10.0
86876,-6.0
86877,6.0
86878,10.0
86879,54.0
86880,21.0
86881,-7.0
86882,12.0
86883,-24.0
86884,-17.0
86885,-18.0
86886,-18.0
86887,5.0
86888,34.0
86889,-5.0
86890,-37.0
86891,-9.0
86892,1034.0
86893,-23.0
86894,-9.0
86895,5.0
86896,5.0
86897,3.0
86898,-5.0
86899,-24.0
86900,-21.0
86901,8.0
86902,-19.0
86903,1.0
86904,1.0
86905,-4.0
86906,4.0
86907,-5.0
86908,-27.0
86909,-31.0
86910,13.0
86911,-19.0
86912,-7.0
86913,-16.0
86914,-9.0
86915,-4.0
86916,-20.0
86917,-2.0
86918,-24.0
86919,-12.0
86920,3.0
86921,-43.0
86922,-19.0
86923,-26.0
86924,-13.0
86925,3.0
86926,-18.0
86927,-13.0
86928,-6.0
86929,-14.0
86930,-26.0
86931,-8.0
86932,-16.0
86933,-13.0
86934,-17.0
86935,-9.0
86936,-14.0
86937,-12.0
86938,-24.0
86939,-22.0
86940,-1.0
86941,0.0
86942,18.0
86943,-17.0
86944,104.0
86945,-18.0
86946,-13.0
86947,-3.0
86948,-22.0
86949,-12.0
86950,-5.0
86951,-35.0
86952,-15.0
86953,-22.0
86954,-17.0
86955,-7.0
86956,3.0
86957,-31.0
86958,-10.0
86959,-19.0
86960,12.0
86961,-5.0
86962,-16.0
86963,-22.0
86964,-12.0
86965,-7.0
86966,22.0
86967,-30.0
86968,13.0
86969,7.0
86970,11.0
86971,-21.0
86972,-30.0
86973,-10.0
86974,-11.0
86975,-25.0
86976,0.0
86977,-9.0
86978,-6.0
86979,-18.0
86980,-2.0
86981,-43.0
86982,-6.0
86983,-20.0
86984,12.0
86985,-15.0
86986,-6.0
86987,-32.0
86988,-5.0
86989,-24.0
86990,-9.0
86991,-18.0
86992,23.0
86993,40.0
86994,-6.0
86995,-30.0
86996,-7.0
86997,-23.0
86998,1.0
86999,-16.0
87000,-13.0
87001,-13.0
87002,-1.0
87003,-6.0
87004,-20.0
87005,7.0
87006,4.0
87007,-1.0
87008,-2.0
87009,-28.0
87010,9.0
87011,33.0
87012,-32.0
87013,75.0
87014,-22.0
87015,-2.0
87016,-7.0
87017,-7.0
87018,-16.0
87019,-15.0
87020,-32.0
87021,-41.0
87022,-11.0
87023,-16.0
87024,3.0
87025,-13.0
87026,-23.0
87027,-14.0
87028,0.0
87029,-23.0
87030,-23.0
87031,-11.0
87032,10.0
87033,-25.0
87034,-15.0
87035,0.0
87036,-5.0
87037,4.0
87038,-36.0
87039,1.0
87040,-24.0
87041,-14.0
87042,-7.0
87043,-19.0
87044,-7.0
87045,-26.0
87046,29.0
87047,-6.0
87048,-18.0
87049,39.0
87050,-2.0
87051,-8.0
87052,-5.0
87053,-12.0
87054,-18.0
87055,257.0
87056,-13.0
87057,-7.0
87058,-15.0
87059,15.0
87060,-8.0
87061,-18.0
87062,-1.0
87063,-22.0
87064,-40.0
87065,-30.0
87066,-1.0
87067,-24.0
87068,-3.0
87069,-20.0
87070,-8.0
87071,-13.0
87072,-8.0
87073,-48.0
87074,-9.0
87075,-17.0
87076,-13.0
87077,-8.0
87078,-23.0
87079,-9.0
87080,-11.0
87081,-7.0
87082,31.0
87083,-4.0
87084,11.0
87085,-32.0
87086,-17.0
87087,-2.0
87088,-5.0
87089,-9.0
87090,-18.0
87091,-12.0
87092,-12.0
87093,-1.0
87094,-3.0
87095,-23.0
87096,-27.0
87097,-1.0
87098,-18.0
87099,-11.0
87100,-21.0
87101,-44.0
87102,-19.0
87103,-4.0
87104,-4.0
87105,-11.0
87106,-23.0
87107,-9.0
87108,-11.0
87109,8.0
87110,-21.0
87111,-7.0
87112,-21.0
87113,-9.0
87114,-17.0
87115,-40.0
87116,-19.0
87117,15.0
87118,57.0
87119,174.0
87120,-8.0
87121,-6.0
87122,8.0
87123,-16.0
87124,-38.0
87125,3.0
87126,-17.0
87127,-35.0
87128,77.0
87129,-15.0
87130,-3.0
87131,-1.0
87132,-12.0
87133,16.0
87134,-2.0
87135,-14.0
87136,-3.0
87137,-12.0
87138,-16.0
87139,-15.0
87140,6.0
87141,-18.0
87142,71.0
87143,73.0
87144,25.0
87145,-25.0
87146,-19.0
87147,-2.0
87148,-8.0
87149,101.0
87150,-10.0
87151,-2.0
87152,-7.0
87153,-27.0
87154,-7.0
87155,-12.0
87156,-6.0
87157,0.0
87158,-17.0
87159,-18.0
87160,16.0
87161,-28.0
87162,-17.0
87163,-13.0
87164,9.0
87165,-16.0
87166,55.0
87167,-23.0
87168,-2.0
87169,-20.0
87170,-23.0
87171,1.0
87172,-6.0
87173,-12.0
87174,7.0
87175,-11.0
87176,2.0
87177,-22.0
87178,-7.0
87179,-24.0
87180,-14.0
87181,3.0
87182,-18.0
87183,-21.0
87184,-11.0
87185,-16.0
87186,-27.0
87187,-2.0
87188,9.0
87189,-20.0
87190,-15.0
87191,-28.0
87192,-5.0
87193,0.0
87194,-21.0
87195,-8.0
87196,7.0
87197,-9.0
87198,7.0
87199,-9.0
87200,-13.0
87201,-38.0
87202,-7.0
87203,-7.0
87204,-30.0
87205,0.0
87206,9.0
87207,-5.0
87208,-18.0
87209,-9.0
87210,-24.0
87211,-16.0
87212,-14.0
87213,6.0
87214,-18.0
87215,-17.0
87216,-17.0
87217,-19.0
87218,-17.0
87219,-5.0
87220,18.0
87221,-22.0
87222,-11.0
87223,-5.0
87224,-16.0
87225,1.0
87226,37.0
87227,12.0
87228,-19.0
87229,9.0
87230,-23.0
87231,3.0
87232,-7.0
87233,-32.0
87234,-13.0
87235,-21.0
87236,-4.0
87237,-13.0
87238,0.0
87239,-46.0
87240,-18.0
87241,-8.0
87242,-10.0
87243,0.0
87244,-18.0
87245,2.0
87246,-31.0
87247,1.0
87248,-9.0
87249,-28.0
87250,-12.0
87251,-19.0
87252,-2.0
87253,-2.0
87254,-8.0
87255,-4.0
87256,13.0
87257,-24.0
87258,-32.0
87259,2.0
87260,-3.0
87261,-17.0
87262,-26.0
87263,-4.0
87264,-18.0
87265,5.0
87266,4.0
87267,-29.0
87268,3.0
87269,-8.0
87270,10.0
87271,69.0
87272,93.0
87273,-4.0
87274,-23.0
87275,-25.0
87276,17.0
87277,-10.0
87278,-44.0
87279,-14.0
87280,-3.0
87281,-16.0
87282,-45.0
87283,-22.0
87284,-19.0
87285,-51.0
87286,-14.0
87287,-8.0
87288,-12.0
87289,-22.0
87290,-17.0
87291,-38.0
87292,4.0
87293,10.0
87294,-35.0
87295,-27.0
87296,-13.0
87297,-25.0
87298,-14.0
87299,-14.0
87300,-15.0
87301,56.0
87302,69.0
87303,-29.0
87304,-19.0
87305,-6.0
87306,-36.0
87307,-37.0
87308,-6.0
87309,-17.0
87310,-26.0
87311,21.0
87312,-24.0
87313,-25.0
87314,-12.0
87315,-42.0
87316,-34.0
87317,4.0
87318,-16.0
87319,-16.0
87320,35.0
87321,12.0
87322,-38.0
87323,45.0
87324,-16.0
87325,-41.0
87326,-8.0
87327,-33.0
87328,-26.0
87329,-14.0
87330,4.0
87331,-11.0
87332,-5.0
87333,6.0
87334,-7.0
87335,-6.0
87336,-6.0
87337,-15.0
87338,-26.0
87339,-17.0
87340,-1.0
87341,0.0
87342,11.0
87343,0.0
87344,14.0
87345,-11.0
87346,-20.0
87347,-14.0
87348,-24.0
87349,-36.0
87350,-3.0
87351,-31.0
87352,-15.0
87353,20.0
87354,-7.0
87355,-23.0
87356,20.0
87357,1.0
87358,-27.0
87359,-5.0
87360,-23.0
87361,-12.0
87362,-23.0
87363,-45.0
87364,-33.0
87365,-15.0
87366,-8.0
87367,-6.0
87368,-19.0
87369,-11.0
87370,-19.0
87371,-13.0
87372,-24.0
87373,49.0
87374,-41.0
87375,-15.0
87376,-25.0
87377,3.0
87378,-22.0
87379,-28.0
87380,-41.0
87381,0.0
87382,-52.0
87383,-53.0
87384,-10.0
87385,29.0
87386,-32.0
87387,-7.0
87388,-2.0
87389,-20.0
87390,2.0
87391,3.0
87392,-10.0
87393,-18.0
87394,-45.0
87395,-12.0
87396,12.0
87397,-22.0
87398,-16.0
87399,-5.0
87400,-12.0
87401,-27.0
87402,-22.0
87403,-33.0
87404,-44.0
87405,-10.0
87406,-6.0
87407,-43.0
87408,12.0
87409,-3.0
87410,-8.0
87411,-25.0
87412,-8.0
87413,-51.0
87414,16.0
87415,7.0
87416,-20.0
87417,-24.0
87418,-12.0
87419,-19.0
87420,-44.0
87421,-29.0
87422,-12.0
87423,-15.0
87424,-30.0
87425,-30.0
87426,-25.0
87427,-23.0
87428,-5.0
87429,-16.0
87430,-22.0
87431,-26.0
87432,-21.0
87433,-11.0
87434,-27.0
87435,-25.0
87436,-21.0
87437,-23.0
87438,-15.0
87439,-30.0
87440,-21.0
87441,4.0
87442,-38.0
87443,163.0
87444,-11.0
87445,-16.0
87446,-33.0
87447,-23.0
87448,-17.0
87449,12.0
87450,-38.0
87451,-43.0
87452,-27.0
87453,24.0
87454,-17.0
87455,-24.0
87456,82.0
87457,-17.0
87458,-5.0
87459,-27.0
87460,14.0
87461,7.0
87462,-35.0
87463,24.0
87464,-1.0
87465,100.0
87466,116.0
87467,43.0
87468,-6.0
87469,-23.0
87470,-29.0
87471,-35.0
87472,-17.0
87473,6.0
87474,26.0
87475,7.0
87476,-7.0
87477,-17.0
87478,-34.0
87479,-6.0
87480,-16.0
87481,5.0
87482,6.0
87483,98.0
87484,-20.0
87485,-23.0
87486,-7.0
87487,-10.0
87488,34.0
87489,-9.0
87490,-8.0
87491,-12.0
87492,-34.0
87493,-5.0
87494,12.0
87495,5.0
87496,-28.0
87497,-2.0
87498,-9.0
87499,-2.0
87500,-4.0
87501,-21.0
87502,-28.0
87503,-26.0
87504,10.0
87505,-14.0
87506,-25.0
87507,4.0
87508,-51.0
87509,-12.0
87510,-19.0
87511,31.0
87512,-14.0
87513,12.0
87514,12.0
87515,-8.0
87516,71.0
87517,-28.0
87518,-18.0
87519,-9.0
87520,-32.0
87521,24.0
87522,-20.0
87523,-28.0
87524,-32.0
87525,-16.0
87526,13.0
87527,-6.0
87528,-28.0
87529,13.0
87530,-17.0
87531,-2.0
87532,22.0
87533,-7.0
87534,-14.0
87535,13.0
87536,-24.0
87537,-10.0
87538,-16.0
87539,-46.0
87540,-10.0
87541,3.0
87542,14.0
87543,-18.0
87544,-12.0
87545,-6.0
87546,-10.0
87547,22.0
87548,7.0
87549,-24.0
87550,-5.0
87551,-22.0
87552,-21.0
87553,7.0
87554,-6.0
87555,38.0
87556,-33.0
87557,-12.0
87558,-21.0
87559,-26.0
87560,-27.0
87561,-14.0
87562,-30.0
87563,-7.0
87564,7.0
87565,-5.0
87566,15.0
87567,-41.0
87568,-9.0
87569,10.0
87570,-11.0
87571,-22.0
87572,-16.0
87573,-14.0
87574,8.0
87575,-5.0
87576,67.0
87577,53.0
87578,-28.0
87579,19.0
87580,-3.0
87581,79.0
87582,306.0
87583,-9.0
87584,-16.0
87585,21.0
87586,-30.0
87587,11.0
87588,-3.0
87589,-13.0
87590,-18.0
87591,110.0
87592,-14.0
87593,3.0
87594,-20.0
87595,-1.0
87596,-17.0
87597,-6.0
87598,3.0
87599,-2.0
87600,-18.0
87601,12.0
87602,-24.0
87603,-22.0
87604,-28.0
87605,-3.0
87606,-21.0
87607,-9.0
87608,3.0
87609,10.0
87610,-21.0
87611,-9.0
87612,-9.0
87613,-4.0
87614,-18.0
87615,46.0
87616,2.0
87617,-22.0
87618,-9.0
87619,-2.0
87620,-7.0
87621,-12.0
87622,-23.0
87623,10.0
87624,-15.0
87625,-23.0
87626,-3.0
87627,-3.0
87628,-6.0
87629,11.0
87630,-2.0
87631,106.0
87632,-21.0
87633,-15.0
87634,-10.0
87635,-24.0
87636,87.0
87637,7.0
87638,-16.0
87639,24.0
87640,-20.0
87641,11.0
87642,-9.0
87643,-5.0
87644,-2.0
87645,-10.0
87646,-9.0
87647,-12.0
87648,-1.0
87649,-7.0
87650,59.0
87651,-17.0
87652,-12.0
87653,33.0
87654,-16.0
87655,-11.0
87656,-3.0
87657,3.0
87658,-20.0
87659,-15.0
87660,-14.0
87661,-6.0
87662,-1.0
87663,-4.0
87664,-13.0
87665,26.0
87666,-6.0
87667,-23.0
87668,-10.0
87669,-27.0
87670,8.0
87671,-33.0
87672,65.0
87673,18.0
87674,-10.0
87675,-28.0
87676,-3.0
87677,-26.0
87678,26.0
87679,-4.0
87680,34.0
87681,2.0
87682,-20.0
87683,-18.0
87684,6.0
87685,-5.0
87686,-12.0
87687,102.0
87688,-12.0
87689,17.0
87690,-44.0
87691,-6.0
87692,-8.0
87693,-8.0
87694,-12.0
87695,29.0
87696,-10.0
87697,-11.0
87698,-4.0
87699,-23.0
87700,128.0
87701,1.0
87702,0.0
87703,-5.0
87704,-25.0
87705,-14.0
87706,-21.0
87707,-4.0
87708,-16.0
87709,-18.0
87710,22.0
87711,-1.0
87712,31.0
87713,311.0
87714,-25.0
87715,-12.0
87716,-16.0
87717,-12.0
87718,-15.0
87719,-13.0
87720,-5.0
87721,4.0
87722,-20.0
87723,-20.0
87724,-13.0
87725,68.0
87726,-8.0
87727,0.0
87728,2.0
87729,-7.0
87730,-11.0
87731,-20.0
87732,-11.0
